route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
62,428,1335241,2 South Oak Bay - Oak Bay Village,,1,108169,37243,0,0
62,428,1335242,2 James Bay - Fisherman's Wharf,,0,108169,37232,0,0
62,428,1335243,2 South Oak Bay - Oak Bay Village,,1,108169,37243,0,0
62,428,1335244,2 James Bay - Fisherman's Wharf,,0,108169,37232,0,0
62,428,1335247,2 South Oak Bay - Oak Bay Village,,1,108169,37243,0,0
62,428,1335248,2 James Bay - Fisherman's Wharf,,0,108169,37232,0,0
62,428,1335251,2 South Oak Bay - Oak Bay Village,,1,108169,37243,0,0
62,428,1335252,2 James Bay - Fisherman's Wharf,,0,108169,37232,0,0
62,428,1335253,2 South Oak Bay - Oak Bay Village,,1,108169,37243,0,0
62,428,1335254,2 James Bay - Fisherman's Wharf,,0,108169,37232,0,0
62,428,1335255,2 South Oak Bay - Oak Bay Village,,1,108169,37243,0,0
62,428,1335256,2 James Bay - Fisherman's Wharf,,0,108169,37232,0,0
62,428,1335257,2 South Oak Bay - Oak Bay Village,,1,108169,37243,0,0
62,428,1335258,2 James Bay - Fisherman's Wharf,,0,108169,37232,0,0
62,428,1335259,2 South Oak Bay - Oak Bay Village,,1,108169,37243,0,0
62,428,1335260,2 James Bay - Fisherman's Wharf,,0,108169,37232,0,0
62,428,1335261,2 South Oak Bay - Oak Bay Village,,1,108169,37243,0,0
62,428,1335262,2 James Bay - Fisherman's Wharf,,0,108169,37232,0,0
62,428,1335263,2 South Oak Bay - Oak Bay Village,,1,108169,37243,0,0
62,428,1335264,2 James Bay - Fisherman's Wharf,,0,108169,37232,0,0
62,428,1335265,2 Downtown Only,,1,108169,37234,0,0
62,428,1335306,2 James Bay - Fisherman's Wharf,,0,108171,37232,0,0
62,428,1335311,2 South Oak Bay - Oak Bay Village,,1,108171,37243,0,0
62,428,1335312,2 James Bay - Fisherman's Wharf,,0,108171,37232,0,0
62,428,1335315,2 South Oak Bay - Oak Bay Village,,1,108171,37243,0,0
62,428,1335316,2 James Bay - Fisherman's Wharf,,0,108171,37232,0,0
62,428,1335317,2 South Oak Bay - Oak Bay Village,,1,108171,37243,0,0
62,428,1335318,2 James Bay - Fisherman's Wharf,,0,108171,37232,0,0
62,428,1335319,2 South Oak Bay - Oak Bay Village,,1,108171,37243,0,0
62,428,1335934,2 South Oak Bay - Oak Bay Village,,1,108212,37243,0,0
62,428,1335935,2 James Bay - Fisherman's Wharf,,0,108212,37232,0,0
62,428,1335936,2 South Oak Bay - Oak Bay Village,,1,108212,37243,0,0
62,428,1335937,2 James Bay - Fisherman's Wharf,,0,108212,37232,0,0
62,428,1335940,2 South Oak Bay - Oak Bay Village,,1,108212,37243,0,0
62,428,1335941,2 James Bay - Fisherman's Wharf,,0,108212,37232,0,0
62,428,1335944,2 South Oak Bay - Oak Bay Village,,1,108212,37243,0,0
62,428,1335945,2 James Bay - Fisherman's Wharf,,0,108212,37232,0,0
62,428,1335946,2 South Oak Bay - Oak Bay Village,,1,108212,37243,0,0
62,428,1335947,2 James Bay - Fisherman's Wharf,,0,108212,37232,0,0
62,428,1335948,2 South Oak Bay - Oak Bay Village,,1,108212,37243,0,0
62,428,1335949,2 James Bay - Fisherman's Wharf,,0,108212,37232,0,0
62,428,1335950,2 South Oak Bay - Oak Bay Village,,1,108212,37243,0,0
62,428,1335951,2 James Bay - Fisherman's Wharf,,0,108212,37232,0,0
62,428,1335952,2 South Oak Bay - Oak Bay Village,,1,108212,37243,0,0
62,428,1335953,2 James Bay - Fisherman's Wharf,,0,108212,37232,0,0
